id,title_english,title_romaji,title_native,format,status,episodes,season,season_year,average_score,mean_score,popularity,favourites,genres,tags,tag_categories,main_studio
106915,Learning with Manga! Fate/Grand Order,Manga de Wakaru! Fate/Grand Order,マンガでわかる！Fate/Grand Order,SPECIAL,FINISHED,3,FALL,2018,74,74,8482,135,Comedy|Fantasy|Slice of Life,Parody|Chibi|Female Protagonist|Femboy|Male Protagonist|Slapstick|Meta,Theme-Comedy|Theme-Other|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Theme-Comedy|Theme-Other,A-1 Pictures
129759,Princess Principal: ~Crown Handler~ 2,Princess Principal: Crown Handler - Chapter 2,プリンセス・プリンシパル Crown Handler 第2章,MOVIE,FINISHED,1,FALL,2021,77,78,8478,77,Action|Adventure|Sci-Fi,Steampunk|Espionage|Female Protagonist|Primarily Female Cast|Foreign|Conspiracy|Royal Affairs|Urban|Primarily Teen Cast|Historical|Ensemble Cast|Guns|Assassins|Cars|Ships|Class Struggle|Swordplay|Magic|CGI,Theme-Fantasy|Theme-Action|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Theme-Drama|Theme-Other|Setting-Scene|Cast-Main Cast|Setting-Time|Cast-Main Cast|Theme-Action|Theme-Other-Organisations|Theme-Other-Vehicle|Theme-Other-Vehicle|Theme-Drama|Theme-Action|Theme-Fantasy|Technical,Actas
11005,Holy Knight,Holy Knight,Holy Knight (ホーリーナイト),OVA,FINISHED,2,SPRING,2012,52,52,8477,52,Ecchi|Supernatural,Vampire|Swordplay|School|Religion|Guns|Nudity|Male Protagonist|Tragedy|Seinen|Tsundere|Female Protagonist|Animals|Heterosexual|Primarily Teen Cast|Female Harem,Cast-Traits|Theme-Action|Setting-Scene|Theme-Other|Theme-Action|Cast-Traits|Cast-Main Cast|Theme-Drama|Demographic|Cast-Traits|Cast-Main Cast|Theme-Other|Theme-Romance|Cast-Main Cast|Theme-Romance,Lilix
14645,Hiiro no Kakera: The Tamayori Princess Saga 2,Hiiro no Kakera Dai Ni Shou,緋色の欠片 第二章,TV,FINISHED,13,FALL,2012,67,67,8476,85,Fantasy|Romance|Supernatural,Female Protagonist|Magic|Primarily Male Cast|Ensemble Cast|School|Demons|Male Harem|Josei,Cast-Main Cast|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Cast-Traits|Theme-Romance|Demographic,
21819,,JK Bitch ni Shiboraretai,JKビッチに搾られたい,OVA,FINISHED,2,SUMMER,2016,68,68,8475,322,Hentai,Gyaru|Large Breasts|Nakadashi|Hypersexuality|Public Sex|Female Harem|School|Ahegao|Masturbation|POV|Fellatio|Facial|Male Protagonist|Boobjob|Handjob|Virginity|Defloration|Tanned Skin|Sumata|Femdom,Cast-Traits|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Theme-Romance|Setting-Scene|Sexual Content|Sexual Content|Technical|Sexual Content|Sexual Content|Cast-Main Cast|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Cast-Traits|Sexual Content|Sexual Content,T-REX
125261,Tsurune The Movie - The First Shot -,Tsurune: Hajimari no Issha,劇場版ツルネ －はじまりの一射－,MOVIE,FINISHED,1,SUMMER,2022,73,76,8466,67,Drama|Slice of Life|Sports,Archery|Cute Boys Doing Cute Things|Primarily Teen Cast|Male Protagonist|School Club|Primarily Male Cast|School|Martial Arts|Tsundere,Theme-Action|Theme-Slice of Life|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Setting-Scene|Theme-Action|Cast-Traits,Kyoto Animation
21514,Urban Legends Series,Toshi Densetsu Series,都市伝説シリーズ,OVA,FINISHED,6,WINTER,2016,68,69,8461,291,Fantasy|Hentai|Romance|Supernatural,Ghost|Nakadashi|Boobjob|Urban Fantasy|Fellatio|Large Breasts|Rape|Flat Chest|Episodic|Age Regression|Defloration|Facial|School|Handjob|Femdom|Teacher|Virtual World|Watersports|Rimjob,Cast-Traits|Sexual Content|Sexual Content|Setting-Universe|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Technical|Cast-Traits|Sexual Content|Sexual Content|Setting-Scene|Sexual Content|Sexual Content|Cast-Traits|Setting-Universe|Sexual Content|Sexual Content,NewGeneration
199793,,Witch Watch 2nd Season,ウィッチウォッチ(第2期),TV,NOT_YET_RELEASED,,,,,,8460,63,Comedy|Drama|Fantasy|Romance|Slice of Life|Supernatural,Witch|Shounen|Magic|Primarily Teen Cast|Surreal Comedy|Slapstick|Found Family|Urban Fantasy|Cohabitation|Parody|Werewolf|Otaku Culture|Meta|Female Protagonist|Male Protagonist|Heterosexual|Episodic|Youkai|Vampire,Cast-Traits|Demographic|Theme-Fantasy|Cast-Main Cast|Theme-Comedy|Theme-Comedy|Theme-Other|Setting-Universe|Theme-Romance|Theme-Comedy|Cast-Traits|Theme-Other|Theme-Other|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Technical|Theme-Fantasy|Cast-Traits,Bibury Animation Studios
167984,,Oomuro-ke: dear sisters,大室家 dear sisters,MOVIE,FINISHED,1,WINTER,2024,78,79,8457,123,Comedy|Slice of Life,Female Protagonist|Primarily Female Cast|School|Family Life|Cute Girls Doing Cute Things|Yuri|Urban|Slapstick|Tsundere|Primarily Teen Cast|Episodic|Primarily Child Cast|LGBTQ+ Themes,Cast-Main Cast|Cast-Main Cast|Setting-Scene|Theme-Slice of Life|Theme-Slice of Life|Theme-Romance|Setting-Scene|Theme-Comedy|Cast-Traits|Cast-Main Cast|Technical|Cast-Main Cast|Theme-Other,Passione
118166,Otherworld Harem Story,Isekai Harem Monogatari,異世界ハーレム物語,OVA,FINISHED,4,SUMMER,2020,71,72,8453,399,Fantasy|Hentai,Isekai|Group Sex|Female Harem|Nakadashi|Large Breasts|Threesome|Elf|Public Sex|Male Protagonist|Boobjob|Fellatio|Rimjob|Ahegao|Facial|Kemonomimi|Cunnilingus|Nun|Anal Sex|Bisexual|LGBTQ+ Themes|Medieval,Theme-Fantasy|Sexual Content|Theme-Romance|Sexual Content|Sexual Content|Sexual Content|Cast-Traits|Sexual Content|Cast-Main Cast|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Sexual Content|Cast-Traits|Sexual Content|Cast-Traits|Sexual Content|Cast-Traits|Theme-Other|Setting-Time,Majin petit
2490,,ONE PIECE: Mezase! Kaizoku Yakyuu Ou,ONE PIECE めざせ! 海賊野球王,SPECIAL,FINISHED,1,SPRING,2004,64,64,8452,40,Comedy|Fantasy|Sports,Baseball|Pirates|Slavery|Animals|Super Power,Theme-Game-Sport|Cast-Traits|Theme-Other|Theme-Other|Theme-Fantasy,
12695,,Tight-rope,タイトロープ,OVA,FINISHED,2,SPRING,2012,64,65,8446,84,Romance,Boys' Love|Yakuza|Primarily Male Cast,Theme-Romance|Theme-Other-Organisations|Cast-Main Cast,PrimeTime
21687,Soul Eater Late Show,Soul Eater Late Show,ソウルイーターレイトショー,SPECIAL,FINISHED,51,SPRING,2008,65,65,8443,88,Action|Comedy|Fantasy,Shounen,Demographic,bones
8115,Welcome to THE SPACE SHOW,Uchuu Show e Youkoso,宇宙ショーへようこそ,MOVIE,FINISHED,1,WINTER,2010,70,70,8437,47,Adventure|Fantasy|Sci-Fi,Space|Aliens|Primarily Child Cast|Rural|Kids|Travel|Tomboy|Animals,Setting-Universe|Cast-Traits|Cast-Main Cast|Setting-Scene|Demographic|Theme-Other|Cast-Traits|Theme-Other,A-1 Pictures
18429,Lupin the 3rd Vs Detective Conan: The Movie,Lupin III vs. Meitantei Conan: THE MOVIE,ルパン三世vs.名探偵コナン THE MOVIE,MOVIE,FINISHED,1,FALL,2013,76,77,8435,102,Action|Comedy|Mystery,Crossover|Detective|Male Protagonist|Fugitive|Shounen,Theme-Other|Cast-Traits|Cast-Main Cast|Theme-Action|Demographic,TMS Entertainment
138452,Fanfare of Adolescence,Gunjou no Fanfare,群青のファンファーレ,TV,FINISHED,13,SPRING,2022,57,58,8433,54,Drama|Sports,Animals|Ensemble Cast|Male Protagonist|School|Primarily Male Cast|Primarily Teen Cast|CGI|POV|Idol|Cute Boys Doing Cute Things,Theme-Other|Cast-Main Cast|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Technical|Technical|Cast-Traits|Theme-Slice of Life,Lay-duce
131878,RUMBLE GARANNDOLL,Gyakuten Sekai no Denchi Shoujo,逆転世界ノ電池少女,TV,FINISHED,12,FALL,2021,60,60,8430,79,Action|Comedy|Mecha|Sci-Fi,Robots|Otaku Culture|Meta|Dystopian|Female Harem|Parody|Idol|Primarily Female Cast|Satire|Super Robot|Chuunibyou|CGI|Heterosexual|War|Ensemble Cast|Video Games,Cast-Traits|Theme-Other|Theme-Other|Setting-Time|Theme-Romance|Theme-Comedy|Cast-Traits|Cast-Main Cast|Theme-Comedy|Theme-Sci-Fi-Mecha|Cast-Traits|Technical|Theme-Romance|Theme-Other|Cast-Main Cast|Theme-Game,Lerche
10716,Towanoquon: The Return of the Invincible,Towa no Quon 5: Souzetsu no Raifuku,トワノクオン 第５章 双絶の来復,MOVIE,FINISHED,1,FALL,2011,71,71,8423,40,Action|Sci-Fi|Supernatural,Super Power|Fugitive|Henshin|Tokusatsu,Theme-Fantasy|Theme-Action|Theme-Fantasy|Theme-Sci-Fi,bones
2724,,DAICON III Opening Animation,DAICONⅢ オープニングアニメ,MOVIE,FINISHED,1,SUMMER,1981,72,72,8422,75,Action|Adventure|Mecha|Music|Sci-Fi,No Dialogue|Parody|Otaku Culture|Crossover|Female Protagonist|Kaiju|Real Robot|Tokusatsu,Technical|Theme-Comedy|Theme-Other|Theme-Other|Cast-Main Cast|Theme-Fantasy|Theme-Sci-Fi-Mecha|Theme-Sci-Fi,Gainax
7805,Baka and Test - Summon the Beasts: Christmas Special,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,バカとテストと召喚獣 問題 クリスマスについて答えなさい,ONA,FINISHED,1,WINTER,2009,62,62,8421,26,Comedy|Romance,Female Harem|Cult|Gender Bending|Super Power|Kuudere|Yuri|School,Theme-Romance|Theme-Other-Organisations|Theme-Other|Theme-Fantasy|Cast-Traits|Theme-Romance|Setting-Scene,
3914,,1001 Nights,,MOVIE,FINISHED,1,SPRING,1999,62,63,8417,150,Fantasy|Romance,Fairy Tale|Mythology|Foreign|Nudity|Demons|Classic Literature|No Dialogue|Female Protagonist|Male Protagonist|Heterosexual|Historical|CGI|Dragons|Mixed Media,Theme-Fantasy|Theme-Fantasy|Setting-Scene|Cast-Traits|Cast-Traits|Theme-Arts|Technical|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Setting-Time|Technical|Cast-Traits|Technical,
206812,,Dragon Ball Super: Ginga Patrol,ドラゴンボール超 銀河パトロール,,NOT_YET_RELEASED,,,,,,8416,151,Action|Adventure,Magic|Martial Arts|Super Power|Shounen|Henshin|Aliens|Space|Primarily Male Cast|Primarily Adult Cast|Male Protagonist|Angels,Theme-Fantasy|Theme-Action|Theme-Fantasy|Demographic|Theme-Fantasy|Cast-Traits|Setting-Universe|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Traits,Toei Animation
872,Tweeny Witches,Mahou Shoujo Tai Arusu,魔法少女隊アルス,TV_SHORT,FINISHED,40,SPRING,2004,67,68,8415,42,Adventure|Comedy|Fantasy|Mahou Shoujo,Magic|Witch|Female Protagonist|Primarily Female Cast|Isekai|Primarily Child Cast|Kuudere|Urban Fantasy|Tomboy,Theme-Fantasy|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Fantasy|Cast-Main Cast|Cast-Traits|Setting-Universe|Cast-Traits,Studio 4°C
124756,,Golden Kamuy 2nd Season OVA,ゴールデンカムイ 第二期 OVA,OVA,FINISHED,3,WINTER,2019,73,73,8410,49,Action|Adventure|Comedy,Historical|Primarily Male Cast|Seinen|Guns|Gore|Ensemble Cast|Animals|Primarily Adult Cast|Rural|Archery|Fugitive|Survival|Zoophilia|Indigenous Cultures|Anti-Hero|Crime|Prison|Nun|Military|LGBTQ+ Themes,Setting-Time|Cast-Main Cast|Demographic|Theme-Action|Theme-Other|Cast-Main Cast|Theme-Other|Cast-Main Cast|Setting-Scene|Theme-Action|Theme-Action|Theme-Other|Sexual Content|Theme-Other|Cast-Main Cast|Theme-Other|Setting-Scene|Cast-Traits|Theme-Other-Organisations|Theme-Other,Geno Studio
10172,,Hajikechau! Dokidoki Trouble Freezing,はじけちゃう! ドキドキトラブルフリージング,SPECIAL,FINISHED,6,SPRING,2011,60,60,8407,53,Action|Comedy|Ecchi,Nudity|War|Female Protagonist|Kuudere,Cast-Traits|Theme-Other|Cast-Main Cast|Cast-Traits,
4550,HYAKKO,Hyakko,ヒャッコ,TV,FINISHED,13,FALL,2008,68,69,8406,43,Comedy|Slice of Life,School|Cute Girls Doing Cute Things|Ensemble Cast|Female Protagonist|Primarily Female Cast|Shounen|Bisexual,Setting-Scene|Theme-Slice of Life|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Demographic|Cast-Traits,Nippon Animation
230,Air Master,Air Master,エアマスター,TV,FINISHED,27,SPRING,2003,62,63,8406,105,Action|Adventure|Comedy,Martial Arts|Female Protagonist|Kuudere|Primarily Female Cast|Seinen|Yuri|Tanned Skin|Delinquents|Wrestling|Gyaru|Parody,Theme-Action|Cast-Main Cast|Cast-Traits|Cast-Main Cast|Demographic|Theme-Romance|Cast-Traits|Cast-Traits|Theme-Game-Sport|Cast-Traits|Theme-Comedy,Toei Animation
1538,Pumpkin Scissors,Pumpkin Scissors,パンプキン・シザーズ,TV,FINISHED,24,FALL,2006,69,69,8401,95,Action|Comedy|Drama,Military|Tanks|Female Protagonist|Historical|Politics|Tomboy|Guns|Episodic|Shounen|Primarily Adult Cast|Foreign|Male Protagonist|Ensemble Cast|War|CGI|Unrequited Love|Gore,Theme-Other-Organisations|Theme-Other-Vehicle|Cast-Main Cast|Setting-Time|Theme-Other|Cast-Traits|Theme-Action|Technical|Demographic|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Cast-Main Cast|Theme-Other|Technical|Theme-Romance|Theme-Other,GONZO
165056,,VINLAND SAGA SEASON 2: Same old story,ヴィンランド・サガ SEASON2 Same old story,ONA,FINISHED,1,SPRING,2023,71,71,8395,40,Drama,War|Foreign|Historical|Seinen|Vikings,Theme-Other|Setting-Scene|Setting-Time|Demographic|Cast-Traits,MAPPA
17637,,Miyakawa-ke no Kuufuku,宮河家の空腹,ONA,FINISHED,10,SPRING,2013,62,63,8392,44,Comedy|Slice of Life,Otaku Culture|Family Life|School|Primarily Female Cast|Cute Girls Doing Cute Things|Food|Bullying,Theme-Other|Theme-Slice of Life|Setting-Scene|Cast-Main Cast|Theme-Slice of Life|Theme-Arts|Theme-Drama,Ordet
12053,,Mardock Scramble: The Third Exhaust,マルドゥック・スクランブル 排気,MOVIE,FINISHED,1,FALL,2012,70,70,8390,58,Action|Psychological|Sci-Fi,Cyberpunk|Gambling|Crime|Female Protagonist|Post-Apocalyptic|Nudity|Urban,Theme-Sci-Fi|Theme-Other|Theme-Other|Cast-Main Cast|Setting-Universe|Cast-Traits|Setting-Scene,GoHands
20726,Ai Tenchi Muyo!,Ai Tenchi Muyou!,愛・天地無用!,TV_SHORT,FINISHED,50,FALL,2014,55,56,8388,81,Comedy|Sci-Fi,Primarily Female Cast|Male Protagonist|Achronological Order|School|Shounen,Cast-Main Cast|Cast-Main Cast|Setting-Time|Setting-Scene|Demographic,AIC Plus+
13335,FUSE - Memoirs of the Hunter Girl,Fuse Teppou Musume no Torimonochou,伏 鉄砲娘の捕物帳,MOVIE,FINISHED,1,FALL,2012,68,69,8384,69,Action|Drama|Supernatural,Historical|Female Protagonist|Classic Literature|Tomboy|Monster Boy|Urban Fantasy|Guns|Samurai|Swordplay|Crossdressing|Gore,Setting-Time|Cast-Main Cast|Theme-Arts|Cast-Traits|Cast-Traits|Setting-Universe|Theme-Action|Cast-Traits|Theme-Action|Cast-Traits|Theme-Other,TMS Entertainment
472,To Heart,ToHeart,ToHeart,TV,FINISHED,13,SPRING,1999,64,64,8384,133,Drama|Romance|Slice of Life,School|Iyashikei|Heterosexual|Female Harem|Male Protagonist|Primarily Female Cast|Robots|Athletics|Super Power,Setting-Scene|Theme-Slice of Life|Theme-Romance|Theme-Romance|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Theme-Game-Sport|Theme-Fantasy,OLM
2043,Cat's Eye,Cat's♥Eye,キャッツ♥アイ,TV,FINISHED,36,SUMMER,1983,70,71,8378,141,Action|Adventure|Comedy|Mystery|Romance,Crime|Heterosexual|Primarily Female Cast|Female Protagonist|Police|Episodic|Detective|Fugitive|Primarily Adult Cast|Urban|Shounen|Restaurant|Nudity,Theme-Other|Theme-Romance|Cast-Main Cast|Cast-Main Cast|Theme-Other-Organisations|Technical|Cast-Traits|Theme-Action|Cast-Main Cast|Setting-Scene|Demographic|Setting-Scene|Cast-Traits,Tokyo Movie Shinsha
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Urusei Yatsura 2: Beautiful Dreamer,うる星やつら2 ビューティフル・ドリーマー,MOVIE,FINISHED,1,WINTER,1984,78,79,8372,411,Comedy|Drama|Romance|Sci-Fi,Time Manipulation|Aliens|Male Protagonist|Female Protagonist|Tanks|Heterosexual|Tomboy|Demons|Ensemble Cast|Shrine Maiden|Meta,Theme-Sci-Fi|Cast-Traits|Cast-Main Cast|Cast-Main Cast|Theme-Other-Vehicle|Theme-Romance|Cast-Traits|Cast-Traits|Cast-Main Cast|Cast-Traits|Theme-Other,Studio Pierrot
206,Record of Lodoss War: Chronicles of the Heroic Knight,Lodoss-tou Senki: Eiyuu Kishi Den,ロードス島戦記　英雄騎士伝,TV,FINISHED,27,SPRING,1998,67,68,8371,89,Action|Adventure|Drama|Fantasy|Romance,Magic|Ensemble Cast|Gods|Medieval|Female Protagonist|Male Protagonist|Travel|Swordplay|Elf|Dragons|Dungeon|Heterosexual,Theme-Fantasy|Cast-Main Cast|Cast-Traits|Setting-Time|Cast-Main Cast|Cast-Main Cast|Theme-Other|Theme-Action|Cast-Traits|Cast-Traits|Setting-Scene|Theme-Romance,AIC
10191,,Katte ni Kaizou,かってに改蔵,OVA,FINISHED,6,SPRING,2011,66,66,8370,36,Comedy|Sci-Fi,Parody|Surreal Comedy|School|Meta|Nudity|Shounen|Denpa,Theme-Comedy|Theme-Comedy|Setting-Scene|Theme-Other|Cast-Traits|Demographic|Theme-Other,Shaft
782,Gasaraki,Gasaraki,ガサラキ,TV,FINISHED,25,FALL,1998,66,67,8362,82,Drama|Mecha|Psychological|Supernatural,Military|Politics|Economics|Conspiracy|Real Robot|Mythology|War|Kuudere|Tanks|Foreign|Male Protagonist,Theme-Other-Organisations|Theme-Other|Theme-Other|Theme-Drama|Theme-Sci-Fi-Mecha|Theme-Fantasy|Theme-Other|Cast-Traits|Theme-Other-Vehicle|Setting-Scene|Cast-Main Cast,Sunrise
16149,,Kick-Heart,キックハート,MOVIE,FINISHED,1,SPRING,2013,62,62,8358,50,Comedy|Romance|Sports,Wrestling|Male Protagonist|Surreal Comedy|Nun,Theme-Game-Sport|Cast-Main Cast|Theme-Comedy|Cast-Traits,Production I.G
396,Banner of the Stars,Seikai no Senki,星界の戦旗,TV,FINISHED,13,SPRING,2000,73,74,8354,87,Action|Romance|Sci-Fi,Space Opera|Aliens|Female Protagonist|Military|Space|Ensemble Cast|Elf|War|Male Protagonist|Animals,Theme-Sci-Fi|Cast-Traits|Cast-Main Cast|Theme-Other-Organisations|Setting-Universe|Cast-Main Cast|Cast-Traits|Theme-Other|Cast-Main Cast|Theme-Other,Sunrise
17949,The Everlasting Guilty Crown,The Everlasting Guilty Crown,The Everlasting Guilty Crown,MUSIC,FINISHED,1,,,73,74,8350,72,,Female Protagonist|CGI|Full CGI,Cast-Main Cast|Technical|Technical,
162291,The Seven Deadly Sins: Grudge of Edinburgh Part 2,Nanatsu no Taizai: Ensa no Edinburgh - Kouhen,七つの大罪 怨嗟のエジンバラ 後編,ONA,FINISHED,1,SUMMER,2023,65,65,8344,103,Action|Adventure|Comedy|Fantasy,Fairy|Swordplay|Medieval|Full CGI|Super Power|CGI,Cast-Traits|Theme-Action|Setting-Time|Technical|Theme-Fantasy|Technical,Alfred Imageworks
763,Zoids,Zoids,ゾイド,TV,FINISHED,67,FALL,1999,70,71,8343,166,Action|Adventure|Comedy|Mecha|Sci-Fi,Robots|CGI|Male Protagonist|Super Robot|Real Robot,Cast-Traits|Technical|Cast-Main Cast|Theme-Sci-Fi-Mecha|Theme-Sci-Fi-Mecha,Xebec
3549,Allison & Lillia,Allison to Lillia,アリソンとリリア,TV,FINISHED,26,SPRING,2008,69,70,8328,96,Action|Adventure,War|Military|Conspiracy|Aviation|Trains|Ensemble Cast|Travel|Heterosexual,Theme-Other|Theme-Other-Organisations|Theme-Drama|Theme-Other-Vehicle|Theme-Other-Vehicle|Cast-Main Cast|Theme-Other|Theme-Romance,MADHOUSE
98203,On a Lustful Night Mingling with a Priest,Souryo to Majiwaru Shikiyoku no Yoru ni...,僧侶と交わる色欲の夜に...,ONA,FINISHED,12,SPRING,2017,39,38,8323,48,Ecchi|Hentai|Romance,Teens' Love|Rape|Female Protagonist|Primarily Adult Cast|Nudity|Josei,Theme-Romance|Sexual Content|Cast-Main Cast|Cast-Main Cast|Cast-Traits|Demographic,Seven
1218,Tonagura!,Tonagura!,となグラ！,TV,FINISHED,13,SUMMER,2006,61,62,8314,54,Comedy|Drama|Ecchi|Romance,School|Heterosexual|Cohabitation|Shounen|Male Protagonist|Female Protagonist,Setting-Scene|Theme-Romance|Theme-Romance|Demographic|Cast-Main Cast|Cast-Main Cast,
107352,,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai - Kinyoubi no Ohayou,ずっと前から好きでした。～告白実行委員会～ 「金曜日のおはよう」,SPECIAL,FINISHED,1,FALL,2016,69,70,8296,92,Romance,School|Heterosexual|Trains|Female Protagonist,Setting-Scene|Theme-Romance|Theme-Other-Vehicle|Cast-Main Cast,
13267,Squid Girl OVA,Shinryaku!! Ika Musume OVA,侵略!!イカ娘 OVA,OVA,FINISHED,3,SUMMER,2012,73,73,8294,67,Comedy|Slice of Life,Female Protagonist|Monster Girl|Primarily Female Cast|Slapstick|Cute Girls Doing Cute Things|Episodic|Shounen|Video Games|Meta|Police|Work|Coastal|LGBTQ+ Themes|Unrequited Love|Found Family|Tanned Skin|Tomboy,Cast-Main Cast|Cast-Traits|Cast-Main Cast|Theme-Comedy|Theme-Slice of Life|Technical|Demographic|Theme-Game|Theme-Other|Theme-Other-Organisations|Setting-Scene|Setting-Scene|Theme-Other|Theme-Romance|Theme-Other|Cast-Traits|Cast-Traits,diomedéa
136303,Shin Ikki Tousen,Shin Ikkitousen,真・一騎当千,TV,FINISHED,3,SPRING,2022,57,58,8293,84,Action|Ecchi|Supernatural,Martial Arts|Spearplay|Swordplay|School|Shrine Maiden|Nudity|Seinen|Female Protagonist|Primarily Female Cast|Primarily Teen Cast|Skeleton,Theme-Action|Theme-Action|Theme-Action|Setting-Scene|Cast-Traits|Cast-Traits|Demographic|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Cast-Traits,Arms
140842,Chiikawa,Chiikawa,ちいかわ,TV_SHORT,RELEASING,,SPRING,2022,83,84,8283,834,Comedy|Slice of Life,Animals|Surreal Comedy|Primarily Child Cast|Iyashikei|Outdoor Activities|Found Family|Primarily Animal Cast|Dystopian|Kids|Work|Food|Slapstick,Theme-Other|Theme-Comedy|Cast-Main Cast|Theme-Slice of Life|Setting-Scene|Theme-Other|Cast-Main Cast|Setting-Time|Demographic|Setting-Scene|Theme-Arts|Theme-Comedy,Doga Kobo
179852,Mononoke The Movie: Chapter II - The Ashes of Rage,Mononoke: Hinezumi,モノノ怪 火鼠,MOVIE,FINISHED,1,WINTER,2025,82,83,8274,237,Fantasy|Horror|Mystery|Psychological|Supernatural,Pregnancy|Royal Affairs|Class Struggle|Politics|Youkai|Male Protagonist|Primarily Adult Cast|Female Protagonist|Heterosexual|Tanned Skin,Theme-Other|Theme-Other|Theme-Drama|Theme-Other|Theme-Fantasy|Cast-Main Cast|Cast-Main Cast|Cast-Main Cast|Theme-Romance|Cast-Traits,EOTA
20682,,Onee-chan ga Kita: Hajimete no… Kitaa!,お姉ちゃんが来た 初めての... キター!,OVA,FINISHED,1,WINTER,2014,61,61,8269,46,Comedy|Slice of Life,Seinen,Demographic,C2C
20035,A Certain Magical Index Movie Special,Toaru Majutsu no Index: Endymion no Kiseki Special,劇場版とある魔術の禁書目録たん-エンデュミオンの奇蹟-があったりなかったり,SPECIAL,FINISHED,1,SUMMER,2013,68,69,8269,53,Action|Sci-Fi,Parody|Magic|Super Power|Chibi|Kuudere,Theme-Comedy|Theme-Fantasy|Theme-Fantasy|Theme-Other|Cast-Traits,
12665,,Yuru Yuri: Doushite☆Tomaranai☆Tokimeki☆Doki Doki☆Paradox☆Eternal,ゆるゆり どうして☆止まらない☆トキメキ☆ドキドキ☆パラドクス☆エターナル,SPECIAL,FINISHED,1,FALL,2011,61,61,8259,42,Comedy,Female Protagonist|Cute Girls Doing Cute Things|Kuudere|Fairy Tale|Yuri|Primarily Female Cast|School,Cast-Main Cast|Theme-Slice of Life|Cast-Traits|Theme-Fantasy|Theme-Romance|Cast-Main Cast|Setting-Scene,Doga Kobo
104372,A Day Before Us ZERO,Yeonae Haru Jeon ZERO,연애하루전 ZERO,ONA,FINISHED,19,,,70,70,8256,107,Romance|Slice of Life,School|Primarily Teen Cast|Coming of Age|Love Triangle|Heterosexual|College,Setting-Scene|Cast-Main Cast|Theme-Drama|Theme-Romance|Theme-Romance|Setting-Scene,LICO
21001,Go! Princess Precure,Go! Princess Precure,Go!プリンセスプリキュア,TV,FINISHED,50,WINTER,2015,78,79,8256,432,Action|Fantasy|Mahou Shoujo,Magic|Henshin|Primarily Female Cast|School|Female Protagonist|Kids|Coming of Age|Primarily Child Cast|Fairy|Urban Fantasy|Boarding School|Coastal|Superhero|Episodic|CGI|Ojou-sama|Tokusatsu,Theme-Fantasy|Theme-Fantasy|Cast-Main Cast|Setting-Scene|Cast-Main Cast|Demographic|Theme-Drama|Cast-Main Cast|Cast-Traits|Setting-Universe|Setting-Scene|Setting-Scene|Theme-Fantasy|Technical|Technical|Cast-Traits|Theme-Sci-Fi,Toei Animation
98186,,Youjo Shenki,ようじょしぇんき,ONA,FINISHED,13,WINTER,2017,63,64,8254,56,Comedy|Fantasy,Parody|Chibi|Military|Foreign|Isekai|Gender Bending|Revenge,Theme-Comedy|Theme-Other|Theme-Other-Organisations|Setting-Scene|Theme-Fantasy|Theme-Other|Theme-Drama,Studio PuYUKAI
111145,A3! Season Autumn & Winter,A3! SEASON AUTUMN & WINTER,A3! SEASON AUTUMN & WINTER,TV,FINISHED,12,FALL,2020,71,72,8232,163,Comedy|Drama,Acting|Primarily Male Cast|Female Protagonist|Found Family|Ensemble Cast|Delinquents|Cute Boys Doing Cute Things|Primarily Adult Cast|Yakuza|Male Harem,Theme-Arts|Cast-Main Cast|Cast-Main Cast|Theme-Other|Cast-Main Cast|Cast-Traits|Theme-Slice of Life|Cast-Main Cast|Theme-Other-Organisations|Theme-Romance,P.A.WORKS
